"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"6kwAbEjseqBob48jCus7Sz","Elastic Heart","Sia",78,"3xFSl9lIRaYXIYkIn3OIl9","1000 Forms Of Fear","2014-07-04","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200
"26b3oVLrRUaaybJulow9kz","People","Libianca",92,"5Hmh6N8oisrcuZKa8EY5dn","People","2022-12-06","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791
"06lEEwDNIo9vfel8GcsEHV","Hype off Your Love","Time To Talk",49,"50giNcgPK9VmdASjvZfYfF","Hype off Your Love","2021-04-23","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.663,0.809,2,-7.219,0,0.0366,0.0677,0.0133,0.281,0.385,125.009,181714
"6JV2JOEocMgcZxYSZelKcc","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",80,"40LbnfieVTWtHrK24WQeEB","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","2016-05-06","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,236002
"79z9QkhHePTFsSeVw9uyj0","Smile","Lily Allen",72,"5ySBiY0v4b03yw98oRDKtS","Alright, Still (Deluxe)","2006-07-14","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,196893
"2I8U4alHqlxAZN8Wpc9jf6","Don't Cha","The Pussycat Dolls",32,"3LiogTDUCMJII7uNMGecJ4","PCD","2005-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.003,272080
"4SRqDmPxYX0pUb5B5ut2Ri","So Sick","Ne-Yo",0,"1WO7bigEZckVrkzPBjAsiQ","In My Own Words","2006-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,207187
"4S5b3wwIXpVNvY2jeIQdKu","SOS","Rihanna",0,"1F0HfWg9fdLDdeIfh9CnjU","A Girl Like Me","2006-04-10","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920
"1GH5tpvz5g1ZGKNBPBWkTm","London Bridge","Fergie",59,"5AEwzn7BjWpm420KJUO6sV","London Bridge","2006-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.751,0.648,1,-5.394,1,0.241,0.159,0,0.0508,0.678,90.987,208093
"6jBijDZuMlDZva99GE2Wq5","Happier","Ridi",41,"3KPI0zjrAAqSuw8zfpLL5e","Happier","2023-02-17","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.614,0.731,4,-7.202,0,0.053,0.00906,0,0.255,0.422,126.033,178890
"3husjxyCMBvNeiTEcrpPSe","Unfaithful","Rihanna",0,"1F0HfWg9fdLDdeIfh9CnjU","A Girl Like Me","2006-04-10","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.588,0.391,0,-8.596,0,0.0334,0.839,0,0.195,0.349,144.053,224630
"0FE9t6xYkqWXU2ahLh6D8X","Shape of You","Ed Sheeran",69,"7oJa8bPFKVbq4c7NswXHw8","Shape of You","2017-01-06","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
"34AMHq4j8ObJSdgZ5XrHFT","Radiate","Avenza",47,"3OBhohR2oc9TaOKdegFEOY","Radiate","2020-10-09","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.657,0.89,8,-6.1,0,0.105,0.0125,0.00979,0.0959,0.413,115.099,188609
"1vYXt7VSjH9JIM5oRRo7vA","Dance The Night (From Barbie The Album)","Dua Lipa",48,"5cH7FqB7JD5q1tJXJ7FHYu","Dance The Night (From Barbie The Album)","2023-05-25","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,176579
"0vg4WnUWvze6pBOJDTq99k","You're Beautiful","James Blunt",78,"1ekaxA9Q5GzUPCepx4wzMF","Back to Bedlam","2005-08-08","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493
"30iwQrZ7eqb7W8s7potN3h","Grace Kelly","MIKA",0,"4HNBnq42BhcMXPOEgLFq3o","100 Hits","2011-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.666,0.715,0,-9.445,1,0.0456,0.0325,0.0283,0.0845,0.699,122.244,188013
"22PMfvdz35fFKYnJyMn077","Marry You","Bruno Mars",77,"1uyf3l2d4XYwiEqAb7t7fX","Doo-Wops & Hooligans","2010-10-05","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.104,0.452,144.905,230192
"6BaCraQ9xeLYg4Sb9TBT2X","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",62,"52LQhrLLYOup9HhaOsv54e","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","2017-06-16","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,223413
"0ofbQMrRDsUaVKq2mGLEAb","Havana (feat. Young Thug)","Camila Cabello",1,"5chBPOVY2I0bG5V3igb5QL","Havana (feat. Young Thug)","2017-08-03","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216897
"1uXbwHHfgsXcUKfSZw5ZJ0","Run the World (Girls)","Beyoncé",75,"1gIC63gC3B7o7FfpPACZQJ","4","2011-06-24","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093
"0ADG9OgdVTL7fgREP75BrZ","Ain't My Fault","Zara Larsson",69,"5YLRVHDVRw3QqWbeTGpC5B","So Good","2017-03-17","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,224031
"0AH6WMe3OlAlUb5miXt2FQ","Only Girl (In The World)","Rihanna",75,"7vN82vd1Vq44fjlhjfvHJp","Loud","2010-11-16","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,235493
"1NrJYpdAi7uosDRPmSYrsG","Apologize","OneRepublic",71,"2KSpGeDoNjqCKg6HL8LAyI","Dreaming Out Loud","2007-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107
"70IIMYxTN9ZwtQMURX4mQQ","Luna - Alex Martura Remix","Jassper",43,"5eb0ZopKZ2ytua4fQiJD8S","Luna (Alex Martura Remix)","2020-09-18","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.832,0.711,7,-4.48,1,0.198,0.147,1.32e-06,0.239,0.368,104.037,147692
"34gCuhDGsG4bRPIf9bb02f","Thinking out Loud","Ed Sheeran",85,"1xn54DMo2qIqBuMqHtUsFd","x (Deluxe Edition)","2014-06-21","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560
"5B3UK9FclS6qTVcrYk9lRP","Elevate","Conor Ross",42,"1wgjBNKn5JkFzugaxUmDXn","Elevate","2020-08-07","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.653,0.897,1,-3.519,1,0.0319,0.000219,0.0136,0.112,0.043,128.026,197674
"26HS6KmMaf3hHFX78ZGUjq","Want it","Natally",40,"4LIl2sKvDXojKJo6jj9dhj","Want it","2023-04-28","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.772,0.52,1,-8.461,1,0.0324,0.501,0.00663,0.215,0.532,108,138889
"1F6oGPF75u9RuHH4BGx9Bf","We Are Never Ever Getting Back Together","Taylor Swift",0,"5FerdPFXSHSnCVq4OBy4Ey","Red","2012-10-22","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.624,0.685,7,-5.902,1,0.12,0.0105,2.22e-05,0.126,0.781,86.059,193147
"5rwdhliMmo0aAQ08vU0AOZ","Maps","Maroon 5",60,"4KXLjIEas8MTwwX3xpmAdC","V (Deluxe)","2015-05-18","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,189960
"58rFzMvW9kxNwMtGTgBQoP","Radioactive","Imagine Dragons",66,"1rzDtYMpZDhRgKNigB467r","Night Visions (Deluxe)","2012-09-04","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813
"7pQ4aLqPhmY9YTZ2EmCq9n","Destination Calabria","MEDIKAL",49,"3CUQXRP3xNQL648Ohb8i7g","Destination Calabria","2020-02-24","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.71,0.54,2,-10.135,1,0.159,0.233,0.00143,0.348,0.373,128.008,236260
"47Slg6LuqLaX0VodpSCvPt","Just the Way You Are","Bruno Mars",81,"6J84szYCnMfzEcvIcfWMFL","Doo-Wops & Hooligans","2010-10-05","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,220734
"15vyWTQp2jXmsK5AAfTd78","Champione","A!MS",52,"50lpPl3PK2P5Nq3qwNQdU7","Champione","2023-04-14","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.799,0.546,1,-6.042,0,0.0997,0.188,6.42e-06,0.0995,0.148,139.93,199888
"5jE48hhRu8E6zBDPRSkEq7","All About That Bass","Meghan Trainor",76,"5W98Ab4VvQEuFEE4TIe5fE","Title (Deluxe)","2015-01-09","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920
"6I9VzXrHxO9rA9A5euc8Ak","Toxic","Britney Spears",84,"0z7pVBGOD7HCIB7S8eLkLI","In The Zone","2003-11-13","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800
"6SPD3JwwRejBhCDiQAQ4he","Run It!","Chris Brown",0,"2gRm1k9fVkhTfZDHvBI2sR","Chris Brown","2005-11-29","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.85,0.482,1,-6.684,0,0.102,0.0246,0,0.387,0.217,100.957,229867
"6YUTL4dYpB9xZO5qExPf05","Summer","Calvin Harris",84,"48zisMeiXniWLzOQghbPqS","Motion","2014-10-31","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533
"1RBYMrIouLlDrsyXPyiO5q","The Flood","Earthquake Lights",47,"1BJBN9SCthVVCFJu6TDES9","Desert Bloom","2023-02-17","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.414,0.209,10,-9.738,0,0.035,0.524,1.51e-05,0.17,0.177,123.005,224040
"12VWzyPDBCc8fqeWCAfNwR","One Dance","Drake",2,"0G1ffjfFuTUTVjDrVdLimH","Views","2016-05-13","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987
"0kUMtZVaYb7EETkBdrEXXA","Firework","Katy Perry",58,"32Uy0GLddTw4559CWja1f1","Teenage Dream","2010-08-24","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893
"6btyEL6NwUa97Nex9cZFvo","Pump It","Black Eyed Peas",71,"2szeSQtOcJgRhDXmTS3SIf","Monkey Business","2005-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.649,0.931,1,-3.15,0,0.181,0.0093,0,0.751,0.744,153.645,213067
"3AFfyUXTfj12PgrOkZiiJo","Treat You Better","Shawn Mendes",0,"51n1JXEvKgR1AaTnnfA6SS","Illuminate","2017-04-20","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.748,0.819,10,-4.032,0,0.198,0.13,0,0.111,0.792,110.645,187973
"5HBnF7URKI9yhVuTRcRFD9","Dolce Vita","Shab",56,"7xXG7grqyKET2E8juUe4QY","Dolce Vita","2023-02-10","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.632,0.709,3,-5.18,0,0.173,0.139,8.75e-06,0.127,0.671,192.05,174171
"3KwwE4sgCzMaKWq6QBebmX","Me Too","Meghan Trainor",76,"08eweM0IZoZPCCxODbrMoL","Thank You (Deluxe Version)","2017-05-12","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,181240
"5PUvinSo4MNqW7vmomGRS7","Blurred Lines","Robin Thicke",59,"2qVN3yVtkrPT9YL7djTNwt","Blurred Lines","2013-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120,263053
"5y69gQtK33qxb8a24ACkCy","A Thousand Miles","Vanessa Carlton",0,"7D6BFTArx2ajtkKRVXIKO2","Be Not Nobody","2002-04-30","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.559,0.845,11,-3.871,1,0.0379,0.222,0,0.164,0.304,94.915,237493
"6RUKPb4LETWmmr3iAEQktW","Something Just Like This","The Chainsmokers",87,"4JPguzRps3kuWDD5GS6oXr","Memories...Do Not Open","2017-04-07","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160
"5uuHHIehYFyapcfgjFyJta","Atlas","Robsan",0,"4lb8RkBtPBhyUcA6Bgg4ue","Atlas","2023-05-26","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.872,0.739,11,-5.322,0,0.352,0.0206,0,0.105,0.61,160.054,144750
"7in46wlBseKBTcLi6lyhF9","Sexy And I Know It","LMFAO",44,"1MbBSfcqLg2OjkeZ1RMSIq","Sorry For Party Rocking","2011-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.71,0.851,7,-4.241,1,0.318,0.112,0,0.199,0.822,130.014,199493
"5XJJdNPkwmbUwE79gv0NxK","Gold Digger","Kanye West",0,"4GRDFQ9HRoO0by8H0r2a3I","Late Registration","2005-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.646,0.696,1,-5.572,0,0.342,0.0192,0,0.0762,0.625,92.88,207401
"6tl8Ghkzp7e5xQuwI7AhEH","Diamonds","Rihanna",0,"1jlYso6n0IxsGTLIvZOXUn","Unapologetic (Edited Version)","2012-12-10","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.555,0.715,11,-4.821,0,0.0468,0.00192,0,0.114,0.402,91.951,225147
"2YMyVYNLmFDD0KGtNkkgFa","Kissing Strangers","DNCE",0,"06gn37D7SVYKofXqDneiTp","Kissing Strangers","2017-04-14","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.776,0.741,7,-5.804,1,0.041,0.0506,0,0.0701,0.854,120.079,202480
"5mn8rFWBcUN5T6eQ6uYyOI","rickys","lilbubblegum",52,"1HSFAnANvpf7T2hjolO0yc","rickys","2023-04-28","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.744,0.772,1,-6.022,1,0.307,0.0259,0,0.373,0.295,148.075,128108
"12lZTPlXwUtrQuhEty6098","Raise Your Glass","P!nk",0,"6Ozsat2gzIj9uXd6JMwYXz","Raise Your Glass","2010-10-06","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.7,0.695,7,-4.973,1,0.0897,0.00629,0,0.0319,0.633,122.028,203333
"5LOaKdW9D2Gl9neAN94NbR","Somewhere Only We Know","Keane",0,"5QqVXRTiGpLgmo1YNoz9Bk","Hopes and Fears (Deluxe Edition)","2009-01-01","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.445,0.59,9,-6.747,1,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,237547
"094RugjgLW6CdPLOJctBZ3","Boom Clap","Charli XCX",60,"2fGpw56D35My0c82eNfKJF","SUCKER","2015-02-09","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866
"6wnzoIBzLOxpuP3flGP4YF","The Dregs","Earthquake Lights",49,"1BJBN9SCthVVCFJu6TDES9","Desert Bloom","2023-02-17","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.588,0.398,9,-10.136,1,0.0292,0.228,0.333,0.0988,0.116,122.979,289015
"1nInOsHbtotAmEOQhtvnzP","Stronger (What Doesn't Kill You)","Kelly Clarkson",77,"0VmE95pr5TSpZWucfyhO5e","Stronger (Deluxe Version)","2011-10-24","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,221947
"7ro0hRteUMfnOioTFI5TG1","WHERE SHE GOES","Bad Bunny",92,"5gCcb5fsSb6w5K8SyJrgtB","WHERE SHE GOES","2023-05-18","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,231704
"5vL0yvddknhGj7IrBc6UTj","This Is How We Do","Katy Perry",60,"5MQBzs5YlZlE28mD9yUItn","PRISM (Deluxe)","2013-10-18","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96,204285
"10Ms2WbevazfjDpzAW8JEy","Rodeo (feat. Flo Milli) - Eva Shaw Remix","Lah Pat",13,"2UAVBfqA4uLsYuzRLTP2ys","Rodeo (feat. Flo Milli) [Eva Shaw Remix]","2023-05-19","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.874,0.672,11,-6.296,1,0.12,0.00253,0.000717,0.083,0.708,122.014,188852
"5Ohxk2dO5COHF1krpoPigN","Sign of the Times","Harry Styles",86,"1FZKIm3JVDCxTchXDo5jOV","Harry Styles","2017-05-12","Pop Hits 2000s - 2023","6mtYuOxzl58vSGnEDtZ9uB","music","pop",0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707
"5BI0zQZciyoQfJxsu8CIn9","Never Ending Song","Conan Gray",77,"3W1oy5zLsQU5GD68AIM8HI","Never Ending Song","2023-05-19","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.58,0.79,2,-6.575,1,0.0329,0.00486,9.61e-05,0.322,0.567,141.912,155203
"3AAY8YicetRPlDAkibHLiS","Jaded","Miley Cyrus",84,"0HiZ8fNXwJOQcrf5iflrdz","Endless Summer Vacation","2023-03-10","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.496,0.593,4,-5.154,1,0.0285,0.0476,0,0.0909,0.177,91.038,185933
"43rGLaawHXspfnWtBCoAQg","Don't Forget About Me","d4vd",71,"73RqlYh6EX1aDBC0oz765j","Don't Forget About Me","2023-05-18","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.667,0.418,5,-10.23,0,0.0388,0.0797,0.0365,0.131,0.306,117.735,149324
"7vfCm8tEWV9lCpyY1nvJVB","That Part","Lauren Spencer Smith",52,"3BBoVJSqbpAPVYWt5lXHfC","That Part","2023-05-25","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.548,0.445,5,-8.664,1,0.0322,0.133,0,0.0969,0.363,87.516,174053
"2Zo1PcszsT9WQ0ANntJbID","Feather","Sabrina Carpenter",77,"2g4aJTa5ejGpp0O0GKzWAQ","emails i can’t send fwd:","2023-03-17","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.787,0.686,6,-4.37,0,0.0339,0.0893,0,0.0927,0.836,123.51,185553
"0gWrMbx6pbdH3n3nsLjE55","Mourning","Post Malone",83,"5mr7Zd2DiuChyMNQ5x76HX","Mourning","2023-05-19","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.596,0.651,9,-4.604,1,0.0331,0.0971,0,0.279,0.255,73.959,147819
"0rzaRSujxA0bKyjJl6vHYq","Satellite","Harry Styles",86,"5r36AJ6VOJtp00oxSkBZ5h","Harry's House","2022-05-20","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577
"3xYJScVfxByb61dYHTwiby","Hits Different","Taylor Swift",0,"1fnJ7k0bllNfL1kVdNVW1A","Midnights (The Til Dawn Edition)","2023-05-26","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.672,0.782,5,-6.499,1,0.0421,0.148,4.73e-06,0.296,0.239,106.026,234467
"3FyfTh70PkgooRDe4SNP0U","Summer Baby","Jonas Brothers",78,"7aq7a226T631f2w1Vs1vXx","The Album","2023-05-12","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.84,0.721,1,-5.627,1,0.0387,0.0581,3.42e-06,0.0703,0.971,116.011,161812
"1rBTBbtkJlSDk78gg8Dw9F","Hero","Alan Walker",80,"5jbvicaA8IhNJxOyr4iXtt","Hero","2023-05-04","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.59,0.681,5,-7.289,1,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,175764
"07fbDnkKdZGk1gLvknxrns","RUNAWAY","OneRepublic",40,"1ZltEbn50sQMxoD5TvbNXe","RUNAWAY","2023-05-26","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.624,0.684,3,-5.507,0,0.0513,0.0336,0,0.0771,0.75,163.033,143265
"1odExI7RdWc4BT515LTAwj","Daylight","David Kushner",97,"6NcI39WPu4kY6Tul11nhSv","Daylight","2023-04-14","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
"6GGtHZgBycCgGBUhZo81xe","Say Yes To Heaven","Lana Del Rey",86,"6jVg0POvGYH1Pt6lISl3ok","Say Yes To Heaven","2023-05-19","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,209156
"7136zBuda3024ZQUTBB1Vg","Haven't You Ever Been In Love Before?","Lewis Capaldi",76,"0ECSyPejfD7oL95dD3jgoi","Broken By Desire To Be Heavenly Sent","2023-05-19","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.589,0.702,1,-3.513,1,0.0342,0.289,0,0.107,0.211,109.982,230533
"2NbsBSshscKIPRG3kwBbfo","Never Felt So Alone","Labrinth",88,"33JqWTchq6piiQddrRIvJX","Never Felt So Alone","2023-04-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,160166
"28a0aMV1OKoyNiCJuNsWrY","That’s Not How This Works (feat. Dan + Shay)","Charlie Puth",80,"67IEDkeGYxOvS2RvcarzrT","That’s Not How This Works (feat. Dan + Shay)","2023-03-31","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.584,0.576,9,-4.557,1,0.0519,0.507,0,0.212,0.432,170.026,165620
"7KokYm8cMIXCsGVmUvKtqf","Karma","Taylor Swift",88,"151w1FgRZfnKZA9FEcg9Z3","Midnights","2022-10-21","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.642,0.62,8,-7.091,1,0.0666,0.0734,0,0.483,0.0969,90.02,204852
"3iBgrkexCzVuPy4O9vx7Mf","Glue Song","beabadoobee",81,"3KmSMUwyrakryureTNI4U8","Glue Song","2023-02-14","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,135067
"2hR3npB7rQOqRXS4yISzFs","Ant Pile","Dominic Fike",35,"0SBIuYBUOdwBL5yZ1DXpl4","Ant Pile","2023-05-26","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.804,0.722,0,-4.502,1,0.0526,0.0794,0.000757,0.346,0.92,124.997,128031
"1Ukxccao1BlWrPhYkcXbwZ","From The Start","Laufey",79,"1BOZNMzXTIkz8nUfGCxfpe","From The Start","2023-05-11","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,169573
"52Rfxu5AUNMV1qhhC2ZCkb","Meltdown","Niall Horan",82,"5YFjep71L0CSTopsrhZ56q","Meltdown","2023-04-28","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","music","pop",0.493,0.855,11,-4.029,1,0.0967,0.00673,0,0.38,0.754,179.039,153038
